"Chromosome","Start_Position","End_Position","Match_Position","Match_End_Position","FlankedExonIDs"
"NC_035109.1",14941676,14942500,14951416,14952240,"exon-XM_001657663.2-1; exon-XM_001657663.2-2"
"NC_035109.1",14946026,14946075,14964118,14964167,"exon-XM_001657663.2-1; exon-XM_001657663.2-2; exon-XM_001653061.2-1; exon-XM_001653061.2-2; exon-XM_001653061.2-3"
"NC_035109.1",15119876,15119950,15131771,15131845,"exon-XM_021850646.1-4"
"NC_035109.1",15120376,15120450,15132260,15132334,"exon-XM_021850646.1-4"
"NC_035109.1",15124501,15124550,15132449,15132498,"exon-XM_021850646.1-4"
"NC_035109.1",15124951,15125025,15132894,15132968,"exon-XM_021850646.1-4"
"NC_035109.1",15128651,15128750,15134146,15134245,"exon-XM_021850646.1-4"
"NC_035109.1",15130526,15130600,15134573,15134647,"exon-XM_021850646.1-4"
"NC_035109.1",15130801,15130850,15134846,15134895,"exon-XM_021850646.1-4"
"NC_035109.1",15130926,15130975,15134971,15135020,"exon-XM_021850646.1-4"
"NC_035109.1",15131051,15131525,15135108,15135582,"exon-XM_021850646.1-4; exon-XM_021855593.1-3"
"NC_035109.1",17257351,17257475,17264171,17264295,"exon-XM_021855666.1-1"
"NC_035109.1",18110226,18110725,18117189,18117688,"exon-XM_001658439.2-3"
"NC_035109.1",18163326,18163375,18172582,18172631,"exon-XM_001658442.2-1"
"NC_035109.1",18624476,18624525,18624665,18624714,"exon-XM_021855097.1-2; exon-XM_011495213.2-2"
"NC_035109.1",19209451,19209525,19210523,19210597,"exon-XM_021853871.1-4"
"NC_035109.1",22128826,22130500,22144306,22145980,"exon-XM_021853352.1-2; exon-XM_021853352.1-3"
"NC_035109.1",22308976,22309150,22310474,22310648,"exon-XM_021854020.1-3"
"NC_035109.1",22519501,22519550,22527419,22527468,"exon-XM_001653870.3-6"
"NC_035109.1",22519601,22519800,22527519,22527718,"exon-XM_001653870.3-6"
"NC_035109.1",22520701,22520750,22529699,22529748,"exon-XM_001653870.3-6"
"NC_035109.1",22521501,22521550,22530279,22530328,"exon-XM_001653870.3-6"
"NC_035109.1",22522726,22522775,22531015,22531064,"exon-XM_001653870.3-6"
"NC_035109.1",22523226,22523300,22532615,22532689,"exon-XM_001653870.3-6"
"NC_035109.1",23318976,23319025,23326429,23326478,"exon-XM_021849375.1-1; exon-XM_021849375.1-2; exon-XM_021849374.1-1"
"NC_035109.1",23324326,23324375,23330061,23330110,"exon-XM_021849375.1-1; exon-XM_021849375.1-2; exon-XM_021849374.1-1; exon-XM_021849374.1-2; exon-XM_001660004.2-7"
"NC_035109.1",24701826,24701875,24714016,24714065,"exon-XM_021849368.1-1"
"NC_035109.1",24734301,24734350,24747875,24747924,"exon-XM_021854938.1-2; exon-XM_021854937.1-2; exon-XM_001651789.2-2"
"NC_035109.1",24734601,24734650,24748163,24748212,"exon-XM_021854938.1-2; exon-XM_021854937.1-2; exon-XM_001651789.2-2"
"NC_035109.1",24739676,24739725,24759580,24759629,"exon-XM_021854938.1-2; exon-XM_021854938.1-3; exon-XM_021854937.1-2; exon-XM_001651789.2-2; exon-XM_001651790.2-4"
"NC_035109.1",25268626,25268675,25280529,25280578,"exon-XM_011495023.2-4; exon-XM_021853582.1-4"
"NC_035109.1",25849101,25849325,25857270,25857494,"exon-XM_021851105.1-1; exon-XM_021851105.1-2"
"NC_035109.1",26066276,26066350,26085804,26085878,"exon-XM_001648018.2-3"
"NC_035109.1",26524951,26525000,26537531,26537580,"exon-XM_021854059.1-3"
"NC_035109.1",28291951,28292025,28303782,28303856,"exon-XM_021851521.1-3; exon-XM_021851521.1-4; exon-XM_021851521.1-5; exon-XM_021851521.1-6; exon-XM_021851522.1-6; exon-XM_021851522.1-7"
"NC_035109.1",28304776,28304825,28316124,28316173,"exon-XM_021851521.1-7"
"NC_035109.1",28796076,28796125,28796466,28796515,"exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28796856,28796905,"exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28797246,28797295,"exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28797636,28797685,"exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28798026,28798075,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28798415,28798464,"exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28798805,28798854,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28799195,28799244,"exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28799585,28799634,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28799975,28800024,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28800364,28800413,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28800753,28800802,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796076,28796125,28801094,28801143,"exon-XM_021852252.1-2; exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28796541,28796715,"exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28796931,28797105,"exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796250,28797321,28797420,"exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28797711,28797885,"exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796250,28798101,28798200,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28798490,28798664,"exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28798880,28799054,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28799270,28799444,"exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796325,28799660,28799834,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796250,28800050,28800149,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796151,28796250,28800439,28800538,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796326,28796375,28797495,28797544,"exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796326,28796375,28798275,28798324,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796326,28796375,28800224,28800273,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14; exon-XM_021852252.1-15"
"NC_035109.1",28796401,28796625,28797181,28797405,"exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796401,28796625,28799910,28800134,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796401,28797525,28799130,28800254,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796401,28796625,28800299,28800523,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796401,28796550,28801029,28801178,"exon-XM_021852252.1-2; exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28796775,28796841,28797165,"exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28796625,28798011,28798185,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28797025,28797621,28798195,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28796775,28798790,28799114,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28797425,28798400,28799374,"exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28796775,28799570,28799894,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796451,28796500,28800738,28800787,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796526,28796575,28800813,28800862,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796651,28796700,28797431,28797480,"exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796651,28796700,28798211,28798260,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796651,28796700,28800160,28800209,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796651,28796700,28800549,28800598,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13; exon-XM_021852252.1-14"
"NC_035109.1",28796776,28797150,28797556,28797930,"exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796776,28797150,28798335,28798709,"exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796801,28796900,28800698,28800797,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796826,28797025,28797216,28797415,"exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796826,28797150,28799165,28799489,"exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796826,28797025,28799945,28800144,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796826,28797025,28800334,28800533,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28796826,28796950,28801064,28801188,"exon-XM_021852252.1-2; exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28797051,28797100,28797441,28797490,"exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28797051,28797100,28798221,28798270,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28797051,28797100,28800170,28800219,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28797051,28797100,28800559,28800608,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12; exon-XM_021852252.1-13"
"NC_035109.1",28797176,28797525,28800294,28800643,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797176,28797325,28801024,28801173,"exon-XM_021852252.1-2; exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797425,28797616,28797815,"exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797525,28798006,28798305,"exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797425,28798395,28798594,"exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797425,28798785,28798984,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797425,28799565,28799764,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797226,28797300,28800733,28800807,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11; exon-XM_021852252.1-12"
"NC_035109.1",28797551,28797800,28797941,28798190,"exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797551,28798200,28798330,28798979,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797551,28797925,28798720,28799094,"exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797551,28797925,28799500,28799874,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797576,28797675,28800693,28800792,"exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797601,28798200,28799160,28799759,"exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797601,28797800,28799940,28800139,"exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797601,28797800,28800329,28800528,"exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
"NC_035109.1",28797601,28797725,28801059,28801183,"exon-XM_021852252.1-2; exon-XM_021852252.1-3; exon-XM_021852252.1-4; exon-XM_021852252.1-5; exon-XM_021852252.1-6; exon-XM_021852252.1-7; exon-XM_021852252.1-8; exon-XM_021852252.1-9; exon-XM_021852252.1-10; exon-XM_021852252.1-11"
