Chromosome,Start_Position,End_Position,Match_Position,Match_End_Position
BX284606.5,4039176,4039225,4045527,4045576
BX284606.5,4039176,4039225,4045647,4045696
BX284606.5,4039176,4039225,4048769,4048818
BX284606.5,4039176,4039225,4050809,4050858
BX284606.5,4039176,4039225,4052611,4052660
BX284606.5,4039176,4039225,4056249,4056298
BX284606.5,4039226,4039325,4043810,4043909
BX284606.5,4039251,4039325,4041354,4041428
BX284606.5,4039251,4039350,4041720,4041819
BX284606.5,4039251,4039300,4042664,4042713
BX284606.5,4039251,4039325,4043571,4043645
BX284606.5,4039251,4039300,4043956,4044005
BX284606.5,4039251,4039300,4044179,4044228
BX284606.5,4039251,4039300,4046227,4046276
BX284606.5,4039251,4039300,4046652,4046701
BX284606.5,4039251,4039300,4046733,4046782
BX284606.5,4039251,4039300,4046954,4047003
BX284606.5,4039251,4039300,4047198,4047247
BX284606.5,4039251,4039325,4047703,4047777
BX284606.5,4039251,4039300,4048175,4048224
BX284606.5,4039251,4039300,4051386,4051435
BX284606.5,4039251,4039300,4052122,4052171
BX284606.5,4039251,4039300,4052343,4052392
BX284606.5,4039251,4039300,4053055,4053104
BX284606.5,4039251,4039300,4053276,4053325
BX284606.5,4039251,4039325,4053924,4053998
BX284606.5,4039251,4039325,4054328,4054402
BX284606.5,4039251,4039300,4054902,4054951
BX284606.5,4039251,4039300,4055083,4055132
BX284606.5,4039251,4039300,4055306,4055355
BX284606.5,4039251,4039300,4055508,4055557
BX284606.5,4039251,4039300,4056183,4056232
BX284606.5,4039276,4039325,4054150,4054199
BX284606.5,4039301,4039350,4039361,4039410
BX284606.5,4039301,4039350,4039501,4039550
BX284606.5,4039301,4039350,4040021,4040070
BX284606.5,4039301,4039350,4041021,4041070
BX284606.5,4039301,4039350,4041970,4042019
BX284606.5,4039301,4039350,4044611,4044660
BX284606.5,4039301,4039350,4045111,4045160
BX284606.5,4039301,4039350,4045331,4045380
BX284606.5,4039301,4039350,4045411,4045460
BX284606.5,4039301,4039350,4045671,4045720
BX284606.5,4039301,4039350,4045711,4045760
BX284606.5,4039301,4039350,4045751,4045800
BX284606.5,4039301,4039350,4048713,4048762
BX284606.5,4039301,4039350,4048793,4048842
BX284606.5,4039301,4039350,4049873,4049922
BX284606.5,4039301,4039350,4050113,4050162
BX284606.5,4039301,4039350,4052635,4052684
BX284606.5,4039351,4039400,4039491,4039540
BX284606.5,4039351,4039400,4039691,4039740
BX284606.5,4039351,4039400,4041960,4042009
BX284606.5,4039351,4039400,4044601,4044650
BX284606.5,4039351,4039400,4045101,4045150
BX284606.5,4039351,4039400,4045321,4045370
BX284606.5,4039351,4039400,4045661,4045710
BX284606.5,4039351,4039400,4045701,4045750
BX284606.5,4039351,4039400,4045741,4045790
BX284606.5,4039351,4039400,4048703,4048752
BX284606.5,4039351,4039400,4048783,4048832
BX284606.5,4039351,4039400,4049863,4049912
BX284606.5,4039351,4039400,4052625,4052674
BX284606.5,4039376,4039550,4041845,4042019
BX284606.5,4039376,4039425,4042205,4042254
BX284606.5,4039376,4039575,4044986,4045185
BX284606.5,4039401,4039450,4053569,4053618
BX284606.5,4039426,4039475,4041389,4041438
BX284606.5,4039426,4039475,4041755,4041804
BX284606.5,4039426,4039475,4043606,4043655
BX284606.5,4039426,4039475,4043870,4043919
BX284606.5,4039426,4039475,4046868,4046917
BX284606.5,4039426,4039475,4047738,4047787
BX284606.5,4039426,4039475,4052257,4052306
BX284606.5,4039426,4039475,4053190,4053239
BX284606.5,4039426,4039475,4053959,4054008
BX284606.5,4039426,4039475,4054160,4054209
BX284606.5,4039426,4039475,4054363,4054412
BX284606.5,4039426,4039475,4054997,4055046
BX284606.5,4039426,4039475,4055643,4055692
BX284606.5,4039451,4039500,4049163,4049212
BX284606.5,4039451,4039500,4050403,4050452
BX284606.5,4039451,4039500,4050543,4050592
BX284606.5,4039451,4039525,4050783,4050857
BX284606.5,4039451,4039500,4051588,4051637
BX284606.5,4039476,4039525,4039676,4039725
BX284606.5,4039476,4039550,4044586,4044660
BX284606.5,4039476,4039525,4044866,4044915
BX284606.5,4039476,4039525,4045526,4045575
BX284606.5,4039476,4039575,4045646,4045745
BX284606.5,4039476,4039550,4048768,4048842
BX284606.5,4039476,4039525,4049388,4049437
BX284606.5,4039476,4039525,4049968,4050017
BX284606.5,4039476,4039550,4052610,4052684
BX284606.5,4039476,4039525,4056248,4056297
BX284606.5,4039501,4039550,4040021,4040070
BX284606.5,4039501,4039550,4041021,4041070
BX284606.5,4039501,4039575,4041770,4041844
BX284606.5,4039501,4039550,4045331,4045380
BX284606.5,4039501,4039550,4045411,4045460
BX284606.5,4039501,4039575,4045711,4045785
BX284606.5,4039501,4039575,4045751,4045825
BX284606.5,4039501,4039550,4048713,4048762
BX284606.5,4039501,4039625,4049873,4049997
BX284606.5,4039501,4039550,4050113,4050162
BX284606.5,4039526,4039575,4039686,4039735
BX284606.5,4039526,4039575,4039966,4040015
BX284606.5,4039526,4039575,4041106,4041155
BX284606.5,4039526,4039575,4041955,4042004
BX284606.5,4039526,4039575,4042455,4042504
BX284606.5,4039526,4039575,4042879,4042928
BX284606.5,4039526,4039575,4043060,4043109
BX284606.5,4039526,4039575,4043361,4043410
BX284606.5,4039526,4039575,4044596,4044645
BX284606.5,4039526,4039575,4044876,4044925
BX284606.5,4039526,4039575,4044936,4044985
BX284606.5,4039526,4039575,4045096,4045145
BX284606.5,4039526,4039575,4045316,4045365
BX284606.5,4039526,4039625,4045536,4045635
BX284606.5,4039526,4039575,4045656,4045705
BX284606.5,4039526,4039575,4045957,4046006
BX284606.5,4039526,4039575,4046382,4046431
BX284606.5,4039526,4039575,4048698,4048747
BX284606.5,4039526,4039575,4048778,4048827
BX284606.5,4039526,4039625,4049398,4049497
BX284606.5,4039526,4039575,4049858,4049907
BX284606.5,4039526,4039575,4049978,4050027
BX284606.5,4039526,4039625,4050278,4050377
BX284606.5,4039526,4039625,4050618,4050717
BX284606.5,4039526,4039575,4050758,4050807
BX284606.5,4039526,4039575,4050818,4050867
BX284606.5,4039526,4039575,4051078,4051127
BX284606.5,4039526,4039575,4052620,4052669
BX284606.5,4039526,4039575,4053654,4053703
BX284606.5,4039526,4039575,4056258,4056307
BX284606.5,4039551,4039600,4049083,4049132
BX284606.5,4039576,4039625,4042709,4042758
BX284606.5,4039576,4039625,4044001,4044050
BX284606.5,4039576,4039625,4044224,4044273
BX284606.5,4039576,4039625,4044426,4044475
BX284606.5,4039576,4039625,4044726,4044775
BX284606.5,4039576,4039625,4045466,4045515
BX284606.5,4039576,4039625,4046778,4046827
BX284606.5,4039576,4039625,4046999,4047048
BX284606.5,4039576,4039625,4047243,4047292
BX284606.5,4039576,4039625,4049288,4049337
BX284606.5,4039576,4039625,4049368,4049417
BX284606.5,4039576,4039625,4049728,4049777
BX284606.5,4039576,4039625,4051208,4051257
BX284606.5,4039576,4039625,4051431,4051480
BX284606.5,4039576,4039625,4052167,4052216
BX284606.5,4039576,4039625,4052388,4052437
BX284606.5,4039576,4039625,4052590,4052639
BX284606.5,4039576,4039625,4053100,4053149
BX284606.5,4039576,4039625,4053321,4053370
BX284606.5,4039576,4039625,4055128,4055177
BX284606.5,4039576,4039625,4055351,4055400
BX284606.5,4039576,4039625,4055553,4055602
BX284606.5,4039576,4039625,4056228,4056277
BX284606.5,4039676,4039725,4041945,4041994
BX284606.5,4039676,4039725,4044586,4044635
BX284606.5,4039676,4039725,4044866,4044915
BX284606.5,4039676,4039725,4045086,4045135
BX284606.5,4039676,4039725,4045526,4045575
BX284606.5,4039676,4039725,4045646,4045695
BX284606.5,4039676,4039725,4048768,4048817
BX284606.5,4039676,4039725,4049388,4049437
BX284606.5,4039676,4039725,4049968,4050017
BX284606.5,4039676,4039725,4050808,4050857
BX284606.5,4039676,4039725,4052610,4052659
BX284606.5,4039676,4039725,4056248,4056297
BX284606.5,4039776,4039850,4039836,4039910
BX284606.5,4039776,4039825,4043900,4043949
BX284606.5,4039776,4039825,4044546,4044595
BX284606.5,4039776,4039825,4046898,4046947
BX284606.5,4039776,4039825,4048608,4048657
BX284606.5,4039776,4039825,4050988,4051037
BX284606.5,4039776,4039825,4052287,4052336
BX284606.5,4039776,4039825,4053220,4053269
BX284606.5,4039776,4039825,4055027,4055076
BX284606.5,4039801,4039850,4040221,4040270
BX284606.5,4039801,4039850,4040341,4040390
BX284606.5,4039801,4039850,4040901,4040950
BX284606.5,4039801,4039850,4042150,4042199
BX284606.5,4039801,4039850,4044351,4044400
BX284606.5,4039801,4039850,4044511,4044560
BX284606.5,4039801,4039850,4044651,4044700
BX284606.5,4039801,4039850,4050053,4050102
BX284606.5,4039801,4039850,4050213,4050262
BX284606.5,4039801,4039850,4050473,4050522
BX284606.5,4039801,4039850,4050513,4050562
BX284606.5,4039801,4039850,4051558,4051607
BX284606.5,4039801,4039850,4052515,4052564
BX284606.5,4039801,4039850,4052735,4052784
BX284606.5,4039801,4039850,4054952,4055001
BX284606.5,4039851,4039900,4040211,4040260
BX284606.5,4039851,4039900,4040891,4040940
BX284606.5,4039851,4039900,4050503,4050552
BX284606.5,4040001,4040050,4040641,4040690
BX284606.5,4040001,4040050,4040761,4040810
BX284606.5,4040001,4040050,4047428,4047477
BX284606.5,4040026,4040075,4041026,4041075
BX284606.5,4040026,4040075,4041086,4041135
BX284606.5,4040026,4040075,4041775,4041824
BX284606.5,4040026,4040075,4041975,4042024
BX284606.5,4040026,4040075,4044616,4044665
BX284606.5,4040026,4040075,4045116,4045165
BX284606.5,4040026,4040075,4045336,4045385
BX284606.5,4040026,4040075,4045416,4045465
BX284606.5,4040026,4040075,4045676,4045725
BX284606.5,4040026,4040075,4045716,4045765
BX284606.5,4040026,4040075,4045756,4045805
BX284606.5,4040026,4040075,4048718,4048767
BX284606.5,4040026,4040075,4048798,4048847
BX284606.5,4040026,4040075,4049878,4049927
BX284606.5,4040026,4040075,4050118,4050167
BX284606.5,4040026,4040075,4052640,4052689
BX284606.5,4040051,4040100,4049203,4049252
BX284606.5,4040051,4040125,4049323,4049397
BX284606.5,4040051,4040125,4049683,4049757
BX284606.5,4040051,4040100,4049763,4049812
BX284606.5,4040076,4040125,4045446,4045495
BX284606.5,4040076,4040125,4049268,4049317
BX284606.5,4040076,4040125,4050448,4050497
BX284606.5,4040101,4040150,4049033,4049082
BX284606.5,4040101,4040150,4049113,4049162
BX284606.5,4040101,4040150,4051638,4051687
BX284606.5,4040176,4040225,4040996,4041045
BX284606.5,4040201,4040250,4041910,4041959
BX284606.5,4040201,4040250,4045051,4045100
BX284606.5,4040201,4040250,4049153,4049202
BX284606.5,4040201,4040250,4050393,4050442
BX284606.5,4040201,4040275,4050493,4050567
BX284606.5,4040201,4040250,4050533,4050582
BX284606.5,4040201,4040250,4050773,4050822
BX284606.5,4040201,4040250,4050833,4050882
BX284606.5,4040201,4040250,4051578,4051627
BX284606.5,4040201,4040250,4053448,4053497
BX284606.5,4040201,4040250,4053974,4054023
BX284606.5,4040226,4040275,4040346,4040395
BX284606.5,4040226,4040275,4040906,4040955
BX284606.5,4040226,4040275,4042155,4042204
BX284606.5,4040226,4040275,4044356,4044405
BX284606.5,4040226,4040275,4044516,4044565
BX284606.5,4040226,4040275,4050058,4050107
BX284606.5,4040226,4040275,4050218,4050267
BX284606.5,4040226,4040275,4050478,4050527
BX284606.5,4040226,4040275,4051563,4051612
BX284606.5,4040226,4040275,4052520,4052569
BX284606.5,4040226,4040275,4052740,4052789
BX284606.5,4040276,4040325,4040376,4040425
BX284606.5,4040276,4040325,4040416,4040465
BX284606.5,4040276,4040325,4040456,4040505
BX284606.5,4040276,4040325,4040936,4040985
BX284606.5,4040276,4040325,4048568,4048617
BX284606.5,4040351,4040425,4040911,4040985
BX284606.5,4040351,4040400,4042160,4042209
BX284606.5,4040351,4040400,4044521,4044570
BX284606.5,4040351,4040400,4050223,4050272
BX284606.5,4040376,4040475,4040416,4040515
BX284606.5,4040376,4040450,4040456,4040530
BX284606.5,4040376,4040425,4048568,4048617
BX284606.5,4040401,4040450,4040641,4040690
BX284606.5,4040401,4040450,4040761,4040810
BX284606.5,4040401,4040450,4047428,4047477
BX284606.5,4040476,4040525,4040936,4040985
BX284606.5,4040476,4040525,4048568,4048617
BX284606.5,4040576,4040650,4041036,4041110
BX284606.5,4040601,4040650,4040721,4040770
BX284606.5,4040601,4040650,4049533,4049582
BX284606.5,4040651,4040700,4041820,4041869
BX284606.5,4040651,4040700,4042180,4042229
BX284606.5,4040651,4040700,4044901,4044950
BX284606.5,4040651,4040700,4044961,4045010
BX284606.5,4040651,4040700,4045801,4045850
BX284606.5,4040651,4040700,4050003,4050052
BX284606.5,4040651,4040700,4050243,4050292
BX284606.5,4040726,4040775,4041066,4041115
BX284606.5,4040726,4040775,4049538,4049587
BX284606.5,4040776,4040825,4040936,4040985
BX284606.5,4040776,4040825,4048568,4048617
BX284606.5,4040901,4040950,4042150,4042199
BX284606.5,4040901,4040950,4044351,4044400
BX284606.5,4040901,4040950,4044511,4044560
BX284606.5,4040901,4040950,4044651,4044700
BX284606.5,4040901,4040950,4050053,4050102
BX284606.5,4040901,4040950,4050213,4050262
BX284606.5,4040901,4040950,4050473,4050522
BX284606.5,4040901,4040950,4050513,4050562
BX284606.5,4040901,4040950,4051558,4051607
BX284606.5,4040901,4040950,4052515,4052564
BX284606.5,4040901,4040950,4052735,4052784
BX284606.5,4040901,4040950,4054952,4055001
BX284606.5,4040926,4040975,4040966,4041015
BX284606.5,4041001,4041050,4050873,4050922
BX284606.5,4041026,4041075,4041086,4041135
BX284606.5,4041026,4041075,4041775,4041824
BX284606.5,4041026,4041075,4041975,4042024
BX284606.5,4041026,4041075,4044616,4044665
BX284606.5,4041026,4041075,4045116,4045165
BX284606.5,4041026,4041075,4045336,4045385
BX284606.5,4041026,4041075,4045416,4045465
BX284606.5,4041026,4041075,4045676,4045725
BX284606.5,4041026,4041075,4045716,4045765
BX284606.5,4041026,4041075,4045756,4045805
BX284606.5,4041026,4041075,4048718,4048767
BX284606.5,4041026,4041075,4048798,4048847
BX284606.5,4041026,4041075,4049878,4049927
BX284606.5,4041026,4041075,4050118,4050167
BX284606.5,4041026,4041075,4052640,4052689
BX284606.5,4041051,4041125,4049523,4049597
BX284606.5,4041101,4041150,4041790,4041839
BX284606.5,4041101,4041150,4041950,4041999
BX284606.5,4041101,4041150,4041990,4042039
BX284606.5,4041101,4041150,4044591,4044640
BX284606.5,4041101,4041150,4044871,4044920
BX284606.5,4041101,4041150,4044931,4044980
BX284606.5,4041101,4041150,4045091,4045140
BX284606.5,4041101,4041150,4045131,4045180
BX284606.5,4041101,4041150,4045311,4045360
BX284606.5,4041101,4041150,4045531,4045580
BX284606.5,4041101,4041150,4045651,4045700
BX284606.5,4041101,4041150,4045691,4045740
BX284606.5,4041101,4041150,4045731,4045780
BX284606.5,4041101,4041150,4045771,4045820
BX284606.5,4041101,4041150,4045831,4045880
BX284606.5,4041101,4041150,4048693,4048742
BX284606.5,4041101,4041150,4048773,4048822
BX284606.5,4041101,4041150,4049393,4049442
BX284606.5,4041101,4041150,4049893,4049942
BX284606.5,4041101,4041150,4049973,4050022
BX284606.5,4041101,4041150,4050273,4050322
BX284606.5,4041101,4041150,4050613,4050662
BX284606.5,4041101,4041150,4050753,4050802
BX284606.5,4041101,4041150,4050813,4050862
BX284606.5,4041101,4041150,4051073,4051122
BX284606.5,4041101,4041150,4052615,4052664
BX284606.5,4041101,4041150,4056253,4056302
BX284606.5,4041151,4041225,4041659,4041733
BX284606.5,4041176,4041275,4041399,4041498
BX284606.5,4041176,4041275,4041583,4041682
BX284606.5,4041176,4041275,4043616,4043715
BX284606.5,4041176,4041225,4047994,4048043
BX284606.5,4041176,4041225,4048343,4048392
BX284606.5,4041176,4041225,4051796,4051845
BX284606.5,4041176,4041225,4051921,4051970
BX284606.5,4041176,4041225,4052895,4052944
BX284606.5,4041176,4041225,4054556,4054605
BX284606.5,4041176,4041225,4055857,4055906
BX284606.5,4041176,4041225,4056002,4056051
BX284606.5,4041176,4041225,4056348,4056397
BX284606.5,4041201,4041275,4041547,4041621
BX284606.5,4041201,4041250,4042974,4043023
BX284606.5,4041201,4041250,4043155,4043204
BX284606.5,4041201,4041250,4043722,4043771
BX284606.5,4041201,4041250,4043763,4043812
BX284606.5,4041201,4041250,4046052,4046101
BX284606.5,4041201,4041250,4046477,4046526
BX284606.5,4041201,4041250,4047508,4047557
BX284606.5,4041201,4041275,4047793,4047867
BX284606.5,4041201,4041275,4047958,4048032
BX284606.5,4041201,4041275,4048307,4048381
BX284606.5,4041201,4041275,4051760,4051834
BX284606.5,4041201,4041275,4052859,4052933
BX284606.5,4041201,4041275,4054418,4054492
BX284606.5,4041201,4041275,4055698,4055772
BX284606.5,4041201,4041275,4055821,4055895
BX284606.5,4041201,4041275,4055966,4056040
BX284606.5,4041226,4041275,4041673,4041722
BX284606.5,4041226,4041275,4049057,4049106
BX284606.5,4041226,4041275,4049137,4049186
BX284606.5,4041226,4041275,4051662,4051711
BX284606.5,4041226,4041275,4054545,4054594
BX284606.5,4041326,4041525,4043543,4043742
BX284606.5,4041326,4041400,4043928,4044002
BX284606.5,4041326,4041400,4046705,4046779
BX284606.5,4041326,4041400,4046926,4047000
BX284606.5,4041326,4041425,4047675,4047774
BX284606.5,4041326,4041400,4052094,4052168
BX284606.5,4041326,4041400,4052315,4052389
BX284606.5,4041326,4041400,4053248,4053322
BX284606.5,4041326,4041375,4053997,4054046
BX284606.5,4041326,4041425,4054300,4054399
BX284606.5,4041326,4041400,4055055,4055129
BX284606.5,4041351,4041425,4041717,4041791
BX284606.5,4041351,4041400,4042661,4042710
BX284606.5,4041351,4041425,4043832,4043906
BX284606.5,4041351,4041400,4044176,4044225
BX284606.5,4041351,4041400,4046224,4046273
BX284606.5,4041351,4041400,4046649,4046698
BX284606.5,4041351,4041400,4047195,4047244
BX284606.5,4041351,4041400,4048172,4048221
BX284606.5,4041351,4041400,4051383,4051432
BX284606.5,4041351,4041400,4053052,4053101
BX284606.5,4041351,4041425,4053921,4053995
BX284606.5,4041351,4041400,4054899,4054948
BX284606.5,4041351,4041400,4055303,4055352
BX284606.5,4041351,4041400,4055505,4055554
BX284606.5,4041351,4041400,4056180,4056229
BX284606.5,4041376,4041425,4054147,4054196
BX284606.5,4041401,4041500,4041585,4041684
BX284606.5,4041401,4041450,4041686,4041735
BX284606.5,4041401,4041450,4047996,4048045
BX284606.5,4041401,4041450,4048345,4048394
BX284606.5,4041401,4041450,4051798,4051847
BX284606.5,4041401,4041450,4051923,4051972
BX284606.5,4041401,4041450,4052897,4052946
BX284606.5,4041401,4041450,4054558,4054607
BX284606.5,4041401,4041450,4055859,4055908
BX284606.5,4041401,4041450,4056004,4056053
BX284606.5,4041401,4041450,4056350,4056399
BX284606.5,4041426,4041500,4041549,4041623
BX284606.5,4041426,4041475,4043724,4043773
BX284606.5,4041426,4041475,4043765,4043814
BX284606.5,4041426,4041525,4047795,4047894
BX284606.5,4041426,4041500,4047960,4048034
BX284606.5,4041426,4041500,4048309,4048383
BX284606.5,4041426,4041500,4051762,4051836
BX284606.5,4041426,4041500,4052861,4052935
BX284606.5,4041426,4041525,4054420,4054519
BX284606.5,4041426,4041525,4055700,4055799
BX284606.5,4041426,4041500,4055823,4055897
BX284606.5,4041426,4041500,4055968,4056042
BX284606.5,4041451,4041500,4041675,4041724
BX284606.5,4041451,4041500,4049059,4049108
BX284606.5,4041451,4041500,4049139,4049188
BX284606.5,4041451,4041525,4051664,4051738
BX284606.5,4041451,4041500,4054547,4054596
BX284606.5,4041476,4041525,4047764,4047813
BX284606.5,4041476,4041525,4054389,4054438
BX284606.5,4041476,4041525,4055669,4055718
BX284606.5,4041551,4041625,4041612,4041686
BX284606.5,4041551,4041600,4043645,4043694
BX284606.5,4041551,4041600,4043726,4043775
BX284606.5,4041551,4041600,4043767,4043816
BX284606.5,4041551,4041600,4047797,4047846
BX284606.5,4041551,4041625,4047962,4048036
BX284606.5,4041551,4041625,4048311,4048385
BX284606.5,4041551,4041625,4051764,4051838
BX284606.5,4041551,4041625,4052863,4052937
